variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines
chr19_12440863_12441259	-5.459	-0.036	chr19	12440863	12441259	CTCF	44.0	1.0	44	CTCF	2762.024	2832.0	2832.0	396	1916	0
chr19_14288935_14289055	6.267	-0.046	chr19	14288935	14289055	CTCF	1.0	77.0	77	CTCF	6548.03	6760.0	6760.0	120	1927	0
chr19_34860161_34860370	-4.248	0.0	chr19	34860161	34860370	CTCF	19.0	1.0	19	CTCF	480.0	480.0	480.0	209	1983	0
chr19_40085055_40085243	-3.087	-1.032	chr19	40085055	40085243	CTCF	17.0	2.0	17	CTCF	338.011	691.0	691.0	188	1994	0
chr19_52570131_52570269	3.858	-0.02	chr19	52570131	52570269	CTCF	2.0	29.0	29	CTCF	2160.013	2190.0	2190.0	138	2023	0
chr20_13771921_13772111	4.087	0.032	chr20	13771921	13772111	CTCF	1.0	17.0	17	CTCF	2394.0	2341.022	2394.0	190	2579	0
chr20_22735141_22735263	6.15	0.039	chr20	22735141	22735263	CTCF	1.0	71.0	71	CTCF	5411.0	5265.03	5411.0	122	2597	0
chr20_23043561_23043657	7.044	3.674	chr20	23043561	23043657	CTCF	1.0	132.0	132	CTCF	3598.0	281.921	3598.0	96	2598	0
chr20_23782408_23782770	-4.524	0.059	chr20	23782408	23782770	CTCF	23.0	1.0	23	CTCF	5650.0	5425.038	5650.0	362	2603	0
chr20_25861537_25862035	-8.17	-0.513	chr20	25861537	25862035	CTCF	288.0	1.0	288	CTCF	1539.3	2197.0	2197.0	498	2608	0
chr20_25863244_25863474	-5.555	0.244	chr20	25863244	25863474	CTCF	47.0	1.0	47	CTCF	2450.0	2068.155	2450.0	230	2609	0
chr20_30500619_30500729	4.468	-0.053	chr20	30500619	30500729	CTCF	8.0	177.0	177	CTCF	3844.285	3989.5	3989.5	110	2612	0
chr20_33512945_33513475	-4.17	-0.015	chr20	33512945	33513475	CTCF	18.0	1.0	18	CTCF	472.01	477.0	477.0	530	2624	0
chr20_49602861_49603595	-4.807	-0.027	chr20	49602861	49603595	CTCF	28.0	1.0	28	CTCF	575.019	586.0	586.0	734	2674	0
chr20_50115941_50116095	-4.644	0.016	chr20	50115941	50116095	CTCF	25.0	1.0	25	CTCF	625.5	618.511	625.5	154	2680	0
chr20_52438241_52438650	-4.737	-1.672	chr20	52438241	52438650	CTCF	80.0	3.0	80	CTCF	296.686	945.25	945.25	409	2689	0
chr20_57311266_57311344	4.524	2.246	chr20	57311266	57311344	CTCF	2.0	46.0	46	CTCF	1552.5	327.289	1552.5	78	2698	0
chr20_62666978_62667592	-6.17	-0.377	chr20	62666978	62667592	CTCF	72.0	1.0	72	CTCF	1771.23	2300.0	2300.0	614	2713	0
chr20_8114661_8114949	-5.555	0.275	chr20	8114661	8114949	CTCF	47.0	1.0	47	CTCF	624.0	515.673	624.0	288	2735	0
chr20_9354751_9354960	4.0	3.058	chr20	9354751	9354960	CTCF	3.0	48.0	48	CTCF	2526.0	303.38	2526.0	209	2741	1
chr21_28051682_28051844	-4.248	-0.026	chr21	28051682	28051844	CTCF	19.0	1.0	19	CTCF	3380.518	3441.5	3441.5	162	2748	0
chr21_34889630_34890448	-4.644	-0.006	chr21	34889630	34890448	CTCF	25.0	1.0	25	CTCF	984.004	988.0	988.0	818	2752	0
chrX_318875_319143	5.17	0.073	chrX	318875	319143	CTCF	1.0	36.0	36	CTCF	1998.25	1899.549	1998.25	268	4474	0
