variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines
chr8_128197086_128197492	0.541	0.035	chr8	128197086	128197492	CTCF	22.0	32.0	32	CTCF	505.75	493.774	505.75	406	4115	1
chr8_129748431_129748840	-0.354	-0.551	chr8	129748431	129748840	CTCF	23.0	18.0	23	CTCF	1635.818	2396.75	2396.75	409	4116	1
chr8_130015130_130015832	0.064	0.002	chr8	130015130	130015832	CTCF	22.0	23.0	23	CTCF	3238.0	3234.0	3238.0	702	4117	1
chr8_13034005_13034071	0.086	-0.01	chr8	13034005	13034071	CTCF	98.0	104.0	104	CTCF	8744.011	8804.0	8804.0	66	4118	1
chr8_13042419_13042613	0.256	0.003	chr8	13042419	13042613	CTCF	67.0	80.0	80	CTCF	11036.0	11011.996	11036.0	194	4119	1
chr8_133455794_133456028	-0.046	0.012	chr8	133455794	133456028	CTCF	64.0	62.0	64	CTCF	9008.0	8932.008	9008.0	234	4120	1
chr8_133456821_133457030	1.193	0.114	chr8	133456821	133457030	CTCF	7.0	16.0	16	CTCF	801.0	740.076	801.0	209	4121	0
chr8_133496537_133496639	-0.373	-0.092	chr8	133496537	133496639	CTCF	114.0	88.0	114	CTCF	4914.059	5237.0	5237.0	102	4122	1
chr8_134538314_134538362	2.561	2.766	chr8	134538314	134538362	CTCF	10.0	59.0	59	CTCF	4433.5	651.853	4433.5	48	4123	1
chr8_13461031_13461240	-1.093	-0.045	chr8	13461031	13461240	CTCF	32.0	15.0	32	CTCF	699.031	721.0	721.0	209	4124	0
chr8_134905560_134905758	0.134	0.01	chr8	134905560	134905758	CTCF	72.0	79.0	79	CTCF	7952.0	7897.013	7952.0	198	4125	1
chr8_134906147_134906411	0.322	0.027	chr8	134906147	134906411	CTCF	48.0	60.0	60	CTCF	6300.0	6184.02	6300.0	264	4126	1
chr8_135515550_135515722	-0.248	-0.053	chr8	135515550	135515722	CTCF	19.0	16.0	19	CTCF	792.286	821.75	821.75	172	4127	1
chr8_136040783_136041259	0.678	0.017	chr8	136040783	136041259	CTCF	25.0	40.0	40	CTCF	391.5	387.011	391.5	476	4128	1
chr8_13655201_13655271	-1.472	-0.601	chr8	13655201	13655271	CTCF	86.0	31.0	86	CTCF	3536.842	5365.0	5365.0	70	4129	1
chr8_139096504_139096582	-0.769	-0.095	chr8	139096504	139096582	CTCF	46.0	27.0	46	CTCF	2652.062	2832.0	2832.0	78	4130	1
chr8_139630934_139631184	0.025	-0.001	chr8	139630934	139631184	CTCF	57.0	58.0	58	CTCF	9764.002	9770.0	9770.0	250	4131	1
chr8_139646997_139647107	-0.402	0.055	chr8	139646997	139647107	CTCF	74.0	56.0	74	CTCF	5795.0	5579.532	5795.0	110	4132	1
chr8_140598881_140599090	-3.524	-1.229	chr8	140598881	140599090	CTCF	23.0	2.0	23	CTCF	365.073	856.0	856.0	209	4133	0
chr8_141060046_141060084	0.745	0.078	chr8	141060046	141060084	CTCF	37.0	62.0	62	CTCF	4835.0	4582.051	4835.0	38	4134	1
chr8_141101262_141101398	-2.42	-1.235	chr8	141101262	141101398	CTCF	91.0	17.0	91	CTCF	890.325	2096.0	2096.0	136	4135	0
chr8_141169190_141169284	-0.276	-0.044	chr8	141169190	141169284	CTCF	109.0	90.0	109	CTCF	7268.027	7494.0	7494.0	94	4136	1
chr8_142614463_142614763	0.933	-0.026	chr8	142614463	142614763	CTCF	22.0	42.0	42	CTCF	625.018	636.5	636.5	300	4138	1
chr8_142782620_142782722	-0.177	-0.05	chr8	142782620	142782722	CTCF	130.0	115.0	130	CTCF	9336.029	9668.0	9668.0	102	4139	1
chr8_143008070_143008540	0.117	0.074	chr8	143008070	143008540	CTCF	83.0	90.0	90	CTCF	2424.0	2303.05	2424.0	470	4140	1
chr8_143029402_143029548	-0.068	-0.005	chr8	143029402	143029548	CTCF	152.0	145.0	152	CTCF	7530.007	7556.0	7556.0	146	4141	1
chr8_143048325_143048513	-0.017	-0.022	chr8	143048325	143048513	CTCF	85.0	84.0	85	CTCF	7624.014	7740.0	7740.0	188	4142	1
chr8_143276391_143276999	0.415	-0.018	chr8	143276391	143276999	CTCF	12.0	16.0	16	CTCF	1053.012	1066.0	1066.0	608	4143	1
chr8_143379622_143380054	0.35	0.0	chr8	143379622	143380054	CTCF	62.0	79.0	79	CTCF	6220.0	6220.0	6220.0	432	4144	1
chr8_143461428_143462266	4.833	1.552	chr8	143461428	143462266	CTCF	4.0	114.0	114	CTCF	1053.25	359.159	1053.25	838	4145	0
chr8_143836501_143836710	0.129	0.018	chr8	143836501	143836710	CTCF	32.0	35.0	35	CTCF	5495.0	5427.015	5495.0	209	4146	1
chr8_144326770_144327046	-0.11	-0.04	chr8	144326770	144327046	CTCF	231.0	214.0	231	CTCF	5956.031	6124.0	6124.0	276	4147	1
chr8_144416435_144416923	-0.07	-0.062	chr8	144416435	144416923	CTCF	21.0	20.0	21	CTCF	2040.043	2130.0	2130.0	488	4148	1
chr8_144786878_144787738	-0.485	0.002	chr8	144786878	144787738	CTCF	98.0	70.0	98	CTCF	1216.0	1214.002	1216.0	860	4149	1
chr8_15378254_15378812	0.285	-0.009	chr8	15378254	15378812	CTCF	87.0	106.0	106	CTCF	1981.006	1994.0	1994.0	558	4150	1
chr8_15562661_15562870	-1.363	0.144	chr8	15562661	15562870	CTCF	18.0	7.0	18	CTCF	2976.0	2693.094	2976.0	209	4151	0
chr8_1695878_1696084	-0.224	0.009	chr8	1695878	1696084	CTCF	125.0	107.0	125	CTCF	8192.0	8140.006	8192.0	206	4152	1
chr8_17117966_17118104	-0.23	-0.066	chr8	17117966	17118104	CTCF	61.0	52.0	61	CTCF	5290.049	5538.0	5538.0	138	4153	1
chr8_1735298_1735896	-0.163	-0.022	chr8	1735298	1735896	CTCF	28.0	25.0	28	CTCF	1190.015	1208.0	1208.0	598	4154	1
chr8_17602736_17602840	-0.014	-0.0	chr8	17602736	17602840	CTCF	103.0	102.0	103	CTCF	8730.003	8732.0	8732.0	104	4155	1
chr8_17608241_17608450	0.778	0.011	chr8	17608241	17608450	CTCF	14.0	24.0	24	CTCF	1030.0	1022.008	1030.0	209	4156	1
chr8_17699674_17699858	-0.03	0.01	chr8	17699674	17699858	CTCF	148.0	145.0	148	CTCF	9484.0	9418.008	9484.0	184	4157	1
chr8_1892504_1892606	0.107	-0.031	chr8	1892504	1892606	CTCF	117.0	126.0	126	CTCF	7078.028	7230.0	7230.0	102	4158	1
chr8_19267584_19268074	0.941	-0.014	chr8	19267584	19268074	CTCF	25.0	48.0	48	CTCF	5289.513	5339.5	5339.5	490	4159	1
chr8_19271308_19271434	0.893	0.008	chr8	19271308	19271434	CTCF	77.0	143.0	143	CTCF	3915.0	3894.006	3915.0	126	4160	1
chr8_19757901_19757989	0.556	0.017	chr8	19757901	19757989	CTCF	68.0	100.0	100	CTCF	5508.0	5444.009	5508.0	88	4161	1
chr8_1978031_1978240	-0.363	-0.163	chr8	1978031	1978240	CTCF	18.0	14.0	18	CTCF	2474.107	2770.5	2770.5	209	4162	1
chr8_2086828_2087023	-0.267	0.007	chr8	2086828	2087023	CTCF	71.0	59.0	71	CTCF	7112.0	7080.005	7112.0	195	4163	1
chr8_21518781_21518990	0.678	0.064	chr8	21518781	21518990	CTCF	10.0	16.0	16	CTCF	1865.75	1784.294	1865.75	209	4164	1
chr8_22095313_22096017	0.057	0.033	chr8	22095313	22096017	CTCF	25.0	26.0	26	CTCF	5976.0	5840.023	5976.0	704	4165	1
chr8_22429734_22430440	0.788	-0.001	chr8	22429734	22430440	CTCF	11.0	19.0	19	CTCF	490.001	490.5	490.5	706	4166	1
chr8_22704714_22704910	-0.438	-0.106	chr8	22704714	22704910	CTCF	187.0	138.0	187	CTCF	3504.067	3772.0	3772.0	196	4167	1
chr8_23427666_23427864	-0.184	0.128	chr8	23427666	23427864	CTCF	25.0	22.0	25	CTCF	1131.0	1035.085	1131.0	198	4168	1
chr8_23682146_23682564	-0.752	-0.182	chr8	23682146	23682564	CTCF	32.0	19.0	32	CTCF	971.618	1102.0	1102.0	418	4169	1
chr8_23696111_23696433	0.152	-0.011	chr8	23696111	23696433	CTCF	27.0	30.0	30	CTCF	525.758	529.75	529.75	322	4170	1
chr8_23764403_23764657	-0.29	0.11	chr8	23764403	23764657	CTCF	22.0	18.0	22	CTCF	1998.0	1851.573	1998.0	254	4171	1
chr8_26701243_26701399	0.893	0.023	chr8	26701243	26701399	CTCF	14.0	26.0	26	CTCF	3191.0	3141.015	3191.0	156	4172	1
chr8_27311208_27311730	0.807	-0.067	chr8	27311208	27311730	CTCF	12.0	21.0	21	CTCF	1175.045	1230.5	1230.5	522	4173	1
chr8_27315428_27315556	0.049	-0.002	chr8	27315428	27315556	CTCF	86.0	89.0	89	CTCF	7600.001	7610.0	7610.0	128	4174	1
chr8_27323888_27323994	0.088	0.002	chr8	27323888	27323994	CTCF	95.0	101.0	101	CTCF	6500.0	6489.996	6500.0	106	4175	1
chr8_27454743_27454795	-0.283	-0.001	chr8	27454743	27454795	CTCF	73.0	60.0	73	CTCF	3882.0	3886.0	3886.0	52	4176	1
chr8_27459354_27459486	-0.392	-0.016	chr8	27459354	27459486	CTCF	21.0	16.0	21	CTCF	598.011	604.5	604.5	132	4177	1
chr8_27855594_27855732	0.198	0.019	chr8	27855594	27855732	CTCF	102.0	117.0	117	CTCF	6728.0	6640.009	6728.0	138	4178	1
chr8_27863688_27864178	-0.237	0.0	chr8	27863688	27864178	CTCF	33.0	28.0	33	CTCF	2453.0	2453.0	2453.0	490	4179	1
chr8_28092907_28093343	0.493	-0.007	chr8	28092907	28093343	CTCF	27.0	38.0	38	CTCF	873.004	877.0	877.0	436	4180	1
chr8_28494037_28494225	0.837	0.039	chr8	28494037	28494225	CTCF	14.0	25.0	25	CTCF	2544.0	2476.026	2544.0	188	4181	1
chr8_28601071_28601280	-2.415	0.013	chr8	28601071	28601280	CTCF	16.0	3.0	16	CTCF	1263.0	1252.009	1263.0	209	4182	0
chr8_28622308_28622694	0.045	0.019	chr8	28622308	28622694	CTCF	159.0	164.0	164	CTCF	10820.0	10680.025	10820.0	386	4183	1
chr8_28633823_28633967	5.624	3.505	chr8	28633823	28633967	CTCF	3.0	148.0	148	CTCF	5705.0	502.662	5705.0	144	4184	0
chr8_29647475_29647521	-0.696	-0.463	chr8	29647475	29647521	CTCF	149.0	92.0	149	CTCF	4743.275	6538.0	6538.0	46	4185	1
chr8_30600726_30601310	0.322	-0.001	chr8	30600726	30601310	CTCF	28.0	35.0	35	CTCF	2952.001	2954.0	2954.0	584	4186	1
chr8_30812793_30813039	0.306	0.049	chr8	30812793	30813039	CTCF	127.0	157.0	157	CTCF	10441.0	10089.034	10441.0	246	4187	1
chr8_308132_308844	-4.392	0.187	chr8	308132	308844	CTCF	21.0	1.0	21	CTCF	772.562	678.497	772.5625	712	4188	0
chr8_32549122_32549282	0.123	0.014	chr8	32549122	32549282	CTCF	180.0	196.0	196	CTCF	7614.0	7542.006	7614.0	160	4189	1
chr8_32554819_32554931	0.919	-0.13	chr8	32554819	32554931	CTCF	55.0	104.0	104	CTCF	6511.085	7126.5	7126.5	112	4190	0
chr8_33334596_33335140	0.469	0.006	chr8	33334596	33335140	CTCF	39.0	54.0	54	CTCF	1023.5	1019.504	1023.5	544	4191	1
chr8_33484671_33485311	-0.348	0.086	chr8	33484671	33485311	CTCF	28.0	22.0	28	CTCF	705.5	664.558	705.5	640	4192	1
chr8_33513582_33513840	0.037	-0.03	chr8	33513582	33513840	CTCF	39.0	40.0	40	CTCF	915.021	934.0	934.0	258	4193	1
chr8_33567153_33567291	-0.848	0.001	chr8	33567153	33567291	CTCF	18.0	10.0	18	CTCF	1020.0	1019.001	1020.0	138	4194	1
chr8_36141379_36141395	0.385	0.14	chr8	36141379	36141395	CTCF	36.0	47.0	47	CTCF	4432.0	4022.092	4432.0	16	4195	1
chr8_37090985_37091135	-0.524	-0.022	chr8	37090985	37091135	CTCF	23.0	16.0	23	CTCF	5040.018	5116.0	5116.0	150	4196	1
chr8_37551628_37551790	-0.284	-0.092	chr8	37551628	37551790	CTCF	56.0	46.0	56	CTCF	3039.063	3240.0	3240.0	162	4197	1
chr8_37573365_37573455	0.029	0.145	chr8	37573365	37573455	CTCF	49.0	50.0	50	CTCF	2160.0	1953.596	2160.0	90	4198	1
chr8_38060001_38060410	2.585	-0.047	chr8	38060001	38060410	CTCF	6.0	36.0	36	CTCF	715.907	739.375	739.375	409	4199	0
chr8_38701648_38701856	-0.17	-0.292	chr8	38701648	38701856	CTCF	36.0	32.0	36	CTCF	893.433	1093.5	1093.5	208	4200	1
chr8_38714409_38714521	-0.26	-0.004	chr8	38714409	38714521	CTCF	97.0	81.0	97	CTCF	9040.0	9062.0	9062.0	112	4201	1
chr8_38901632_38901802	-0.285	0.096	chr8	38901632	38901802	CTCF	39.0	32.0	39	CTCF	3054.0	2858.063	3054.0	170	4202	1
chr8_39995776_39995932	-3.233	0.04	chr8	39995776	39995932	CTCF	94.0	10.0	94	CTCF	8574.0	8338.028	8574.0	156	4203	0
chr8_40061458_40061586	-0.181	0.029	chr8	40061458	40061586	CTCF	17.0	15.0	17	CTCF	867.0	849.52	867.0	128	4204	1
chr8_41097026_41097164	-0.503	-0.136	chr8	41097026	41097164	CTCF	34.0	24.0	34	CTCF	2173.59	2389.0	2389.0	138	4205	1
chr8_41311444_41311737	0.599	-0.033	chr8	41311444	41311737	CTCF	35.0	53.0	53	CTCF	515.523	527.5	527.5	293	4206	1
chr8_41390021_41390079	-3.358	-2.645	chr8	41390021	41390079	CTCF	41.0	4.0	41	CTCF	396.465	2480.25	2480.25	58	4207	1
chr8_41421111_41421320	-0.766	-0.022	chr8	41421111	41421320	CTCF	17.0	10.0	17	CTCF	4027.515	4089.0	4089.0	209	4208	1
chr8_41528771_41529259	-0.304	-0.011	chr8	41528771	41529259	CTCF	179.0	145.0	179	CTCF	6627.515	6680.5	6680.5	488	4209	1
chr8_41577912_41578352	0.585	-0.005	chr8	41577912	41578352	CTCF	22.0	33.0	33	CTCF	4890.005	4906.0	4906.0	440	4210	1
chr8_41651625_41651707	7.15	3.839	chr8	41651625	41651707	CTCF	1.0	142.0	142	CTCF	7618.0	532.43	7618.0	82	4211	0
chr8_41828406_41829232	3.755	-0.014	chr8	41828406	41829232	CTCF	4.0	54.0	54	CTCF	4541.01	4586.0	4586.0	826	4212	0
chr8_47203236_47203464	0.288	0.033	chr8	47203236	47203464	CTCF	77.0	94.0	94	CTCF	7060.0	6898.018	7060.0	228	4213	1
chr8_4787091_4787300	0.455	-0.093	chr8	4787091	4787300	CTCF	27.0	37.0	37	CTCF	1451.813	1548.0	1548.0	209	4214	1
chr8_54551813_54551877	-0.098	-0.01	chr8	54551813	54551877	CTCF	168.0	157.0	168	CTCF	6605.505	6650.0	6650.0	64	4215	1
chr8_56787629_56787781	0.152	-0.012	chr8	56787629	56787781	CTCF	36.0	40.0	40	CTCF	6462.006	6518.0	6518.0	152	4216	1
chr8_57113816_57113954	0.144	-0.045	chr8	57113816	57113954	CTCF	57.0	63.0	63	CTCF	7376.029	7612.0	7612.0	138	4217	1
chr8_594851_595060	0.158	-0.025	chr8	594851	595060	CTCF	52.0	58.0	58	CTCF	1878.517	1910.75	1910.75	209	4218	1
chr8_60052074_60052712	-0.273	-0.041	chr8	60052074	60052712	CTCF	87.0	72.0	87	CTCF	2615.028	2691.0	2691.0	638	4219	1
chr8_60233325_60233485	0.277	0.291	chr8	60233325	60233485	CTCF	52.0	63.0	63	CTCF	4998.0	4086.181	4998.0	160	4220	1
chr8_6076863_6076977	0.132	-0.01	chr8	6076863	6076977	CTCF	73.0	80.0	80	CTCF	5814.004	5856.0	5856.0	114	4221	1
chr8_61096168_61096392	0.296	-0.006	chr8	61096168	61096392	CTCF	101.0	124.0	124	CTCF	8223.002	8259.0	8259.0	224	4222	1
chr8_61244091_61244231	-0.103	-0.057	chr8	61244091	61244231	CTCF	58.0	54.0	58	CTCF	6006.538	6249.0	6249.0	140	4223	1
chr8_62165423_62165557	1.051	0.059	chr8	62165423	62165557	CTCF	14.0	29.0	29	CTCF	1299.0	1246.539	1299.0	134	4224	1
chr8_62249141_62249550	-2.087	-0.143	chr8	62249141	62249550	CTCF	17.0	4.0	17	CTCF	546.095	603.0	603.0	409	4225	0
chr8_63063876_63064018	-5.615	-0.104	chr8	63063876	63064018	CTCF	49.0	1.0	49	CTCF	2391.82	2569.75	2569.75	142	4226	0
chr8_64695678_64695872	0.703	0.112	chr8	64695678	64695872	CTCF	51.0	83.0	83	CTCF	5935.0	5491.074	5935.0	194	4228	1
chr8_65644326_65645392	0.159	-0.005	chr8	65644326	65645392	CTCF	60.0	67.0	67	CTCF	459.503	461.0	461.0	1066	4229	1
chr8_6593969_6594643	0.087	-0.043	chr8	6593969	6594643	CTCF	16.0	17.0	17	CTCF	586.279	604.0	604.0	674	4230	1
chr8_66033815_66033907	0.059	-0.248	chr8	66033815	66033907	CTCF	24.0	25.0	25	CTCF	3586.158	4258.0	4258.0	92	4231	1
chr8_6800843_6801027	0.781	-0.011	chr8	6800843	6801027	CTCF	110.0	189.0	189	CTCF	9800.011	9872.0	9872.0	184	4232	1
chr8_6816183_6816607	-0.222	-0.002	chr8	6816183	6816607	CTCF	56.0	48.0	56	CTCF	3902.001	3908.0	3908.0	424	4233	1
chr8_6840593_6841097	0.158	-0.005	chr8	6840593	6841097	CTCF	138.0	154.0	154	CTCF	6816.996	6839.0	6839.0	504	4234	1
chr8_69663911_69663985	0.167	0.001	chr8	69663911	69663985	CTCF	147.0	165.0	165	CTCF	8416.0	8412.007	8416.0	74	4236	1
chr8_70701152_70701249	4.807	0.412	chr8	70701152	70701249	CTCF	2.0	56.0	56	CTCF	1105.0	830.748	1105.0	97	4237	0
chr8_71060484_71060516	-4.459	-3.224	chr8	71060484	71060516	CTCF	22.0	1.0	22	CTCF	332.643	3109.0	3109.0	32	4238	0
chr8_71810881_71811045	0.177	0.018	chr8	71810881	71811045	CTCF	23.0	26.0	26	CTCF	5204.5	5139.511	5204.5	164	4239	1
chr8_72155323_72155411	-2.23	0.047	chr8	72155323	72155411	CTCF	122.0	26.0	122	CTCF	8968.0	8678.036	8968.0	88	4240	0
chr8_731197_731459	0.29	-0.003	chr8	731197	731459	CTCF	27.0	33.0	33	CTCF	1311.002	1314.0	1314.0	262	4241	1
chr8_73305611_73305805	-0.517	-0.268	chr8	73305611	73305805	CTCF	83.0	58.0	83	CTCF	4441.667	5348.5	5348.5	194	4242	1
chr8_73975967_73976763	0.093	0.005	chr8	73975967	73976763	CTCF	15.0	16.0	16	CTCF	579.0	577.004	579.0	796	4243	1
chr8_74122771_74122980	-0.181	-0.041	chr8	74122771	74122980	CTCF	17.0	15.0	17	CTCF	1505.465	1548.438	1548.4375	209	4244	1
chr8_75402120_75402230	-0.392	0.081	chr8	75402120	75402230	CTCF	63.0	48.0	63	CTCF	5727.0	5415.05	5727.0	110	4245	1
chr8_78393511_78393720	0.181	0.01	chr8	78393511	78393720	CTCF	45.0	51.0	51	CTCF	5586.25	5548.007	5586.25	209	4246	1
chr8_81025672_81025804	-0.1	-0.028	chr8	81025672	81025804	CTCF	45.0	42.0	45	CTCF	2619.02	2671.0	2671.0	132	4247	1
chr8_81641571_81641779	-0.204	0.055	chr8	81641571	81641779	CTCF	91.0	79.0	91	CTCF	5994.0	5770.038	5994.0	208	4248	1
chr8_85032115_85032207	-0.29	-0.018	chr8	85032115	85032207	CTCF	77.0	63.0	77	CTCF	4423.512	4478.5	4478.5	92	4249	1
chr8_85290233_85290365	-0.063	-0.325	chr8	85290233	85290365	CTCF	117.0	112.0	117	CTCF	5710.201	7152.0	7152.0	132	4250	1
chr8_86785326_86785404	-0.234	0.13	chr8	86785326	86785404	CTCF	20.0	17.0	20	CTCF	3325.5	3038.087	3325.5	78	4251	1
chr8_8701602_8701950	-0.658	0.089	chr8	8701602	8701950	CTCF	71.0	45.0	71	CTCF	2177.5	2047.56	2177.5	348	4252	1
chr8_88898936_88899014	-1.83	-1.262	chr8	88898936	88899014	CTCF	32.0	9.0	32	CTCF	1315.959	3155.0	3155.0	78	4253	1
chr8_89617171_89617279	-0.188	0.417	chr8	89617171	89617279	CTCF	41.0	36.0	41	CTCF	3645.875	2730.875	3645.875	108	4254	1
chr8_89848238_89848702	-0.08	0.081	chr8	89848238	89848702	CTCF	93.0	88.0	93	CTCF	4709.0	4451.053	4709.0	464	4255	1
chr8_90610631_90610840	-4.087	0.003	chr8	90610631	90610840	CTCF	17.0	1.0	17	CTCF	219.0	218.502	219.0	209	4256	0
chr8_93361211_93361343	0.099	0.02	chr8	93361211	93361343	CTCF	99.0	106.0	106	CTCF	7684.0	7577.013	7684.0	132	4257	1
chr8_94592395_94592525	0.474	0.016	chr8	94592395	94592525	CTCF	18.0	25.0	25	CTCF	3527.609	3487.654	3527.6094	130	4258	1
chr8_95225679_95225743	-1.415	-0.068	chr8	95225679	95225743	CTCF	32.0	12.0	32	CTCF	1059.046	1110.0	1110.0	64	4259	0
chr8_95519336_95519480	-0.585	-0.033	chr8	95519336	95519480	CTCF	24.0	16.0	24	CTCF	2322.023	2376.0	2376.0	144	4261	1
chr8_96164465_96164581	0.036	-0.008	chr8	96164465	96164581	CTCF	80.0	82.0	82	CTCF	8006.001	8051.0	8051.0	116	4262	1
chr8_96493453_96493991	1.363	0.018	chr8	96493453	96493991	CTCF	7.0	18.0	18	CTCF	903.5	892.013	903.5	538	4263	0
chr8_97560097_97560441	-0.148	-0.025	chr8	97560097	97560441	CTCF	72.0	65.0	72	CTCF	7370.014	7498.0	7498.0	344	4264	1
chr8_97582608_97582762	-0.05	-0.059	chr8	97582608	97582762	CTCF	117.0	113.0	117	CTCF	6954.038	7246.0	7246.0	154	4265	1
chr8_99286772_99286988	-0.436	-0.074	chr8	99286772	99286988	CTCF	23.0	17.0	23	CTCF	2766.051	2912.0	2912.0	216	4266	1
chr9_100028154_100028414	-0.222	-0.021	chr9	100028154	100028414	CTCF	42.0	36.0	42	CTCF	4260.012	4321.0	4321.0	260	4267	1
chr9_100411570_100412202	0.07	-0.123	chr9	100411570	100412202	CTCF	20.0	21.0	21	CTCF	405.081	441.0	441.0	632	4268	1
chr9_104743508_104743612	0.028	-0.06	chr9	104743508	104743612	CTCF	102.0	104.0	104	CTCF	6336.042	6606.0	6606.0	104	4269	1
chr9_104926556_104926762	-0.032	-0.004	chr9	104926556	104926762	CTCF	45.0	44.0	45	CTCF	8077.002	8101.0	8101.0	206	4270	1
chr9_105447874_105448096	2.048	1.153	chr9	105447874	105448096	CTCF	37.0	153.0	153	CTCF	5826.0	2620.551	5826.0	222	4271	1
chr9_105921516_105921554	-5.426	-2.261	chr9	105921516	105921554	CTCF	43.0	1.0	43	CTCF	324.291	1554.5	1554.5	38	4272	0
chr9_107239617_107239747	-0.29	-0.033	chr9	107239617	107239747	CTCF	44.0	36.0	44	CTCF	3653.023	3736.5	3736.5	130	4273	1
chr9_107422359_107422437	0.32	0.027	chr9	107422359	107422437	CTCF	125.0	156.0	156	CTCF	8666.0	8504.017	8666.0	78	4274	1
chr9_108869208_108869426	-1.087	0.038	chr9	108869208	108869426	CTCF	17.0	8.0	17	CTCF	860.0	837.526	860.0	218	4275	0
chr9_109198861_109199270	-0.199	-0.056	chr9	109198861	109199270	CTCF	31.0	27.0	31	CTCF	588.038	611.5	611.5	409	4276	1
chr9_109469600_109470190	0.222	-0.012	chr9	109469600	109470190	CTCF	36.0	42.0	42	CTCF	1851.509	1867.5	1867.5	590	4277	1
chr9_112175169_112175821	-0.688	-0.013	chr9	112175169	112175821	CTCF	29.0	18.0	29	CTCF	964.009	973.0	973.0	652	4278	1
chr9_112333608_112334224	0.1	-0.002	chr9	112333608	112334224	CTCF	98.0	105.0	105	CTCF	2317.001	2321.0	2321.0	616	4279	1
chr9_113112246_113113056	-4.443	-0.011	chr9	113112246	113113056	CTCF	87.0	4.0	87	CTCF	1051.007	1059.0	1059.0	810	4280	0
chr9_113150878_113150944	-0.512	0.032	chr9	113150878	113150944	CTCF	144.0	101.0	144	CTCF	4788.0	4683.022	4788.0	66	4281	1
chr9_113401285_113401545	0.175	-0.087	chr9	113401285	113401545	CTCF	62.0	70.0	70	CTCF	3204.06	3404.0	3404.0	260	4282	1
chr9_113963173_113963237	0.248	0.047	chr9	113963173	113963237	CTCF	32.0	38.0	38	CTCF	5337.0	5165.035	5337.0	64	4283	1
chr9_114078086_114078654	0.252	-0.009	chr9	114078086	114078654	CTCF	21.0	25.0	25	CTCF	947.007	953.0	953.0	568	4284	1
chr9_114080889_114081425	0.441	-0.002	chr9	114080889	114081425	CTCF	14.0	19.0	19	CTCF	953.001	954.0	954.0	536	4285	1
chr9_114099251_114099499	2.0	0.124	chr9	114099251	114099499	CTCF	9.0	36.0	36	CTCF	1276.0	1171.082	1276.0	248	4286	0
chr9_114587276_114587928	0.166	0.018	chr9	114587276	114587928	CTCF	41.0	46.0	46	CTCF	649.5	641.513	649.5	652	4287	1
chr9_114681475_114682445	0.667	0.001	chr9	114681475	114682445	CTCF	85.0	135.0	135	CTCF	4374.0	4369.997	4374.0	970	4288	1
chr9_115591570_115591940	7.098	2.702	chr9	115591570	115591940	CTCF	1.0	137.0	137	CTCF	6928.0	1064.846	6928.0	370	4289	0
chr9_116647345_116647457	-0.115	0.029	chr9	116647345	116647457	CTCF	65.0	60.0	65	CTCF	5409.0	5302.019	5409.0	112	4290	1
chr9_120310201_120310410	0.3	0.531	chr9	120310201	120310410	CTCF	13.0	16.0	16	CTCF	1283.5	888.308	1283.5	209	4291	1
chr9_120612331_120612540	1.322	-0.024	chr9	120612331	120612540	CTCF	8.0	20.0	20	CTCF	3171.016	3225.0	3225.0	209	4292	0
chr9_120755885_120756121	-7.248	-0.01	chr9	120755885	120756121	CTCF	152.0	1.0	152	CTCF	8328.005	8388.0	8388.0	236	4293	0
chr9_121634935_121635321	0.415	-0.01	chr9	121634935	121635321	CTCF	84.0	112.0	112	CTCF	3014.008	3034.0	3034.0	386	4294	1
chr9_121640017_121640497	-0.113	-0.042	chr9	121640017	121640497	CTCF	106.0	98.0	106	CTCF	6094.031	6272.0	6272.0	480	4295	1
chr9_123324883_123325089	1.087	0.18	chr9	123324883	123325089	CTCF	8.0	17.0	17	CTCF	1174.0	1036.117	1174.0	206	4296	1
chr9_123355991_123356200	-2.07	-0.283	chr9	123355991	123356200	CTCF	42.0	10.0	42	CTCF	2416.177	2939.0	2939.0	209	4297	0
chr9_124223465_124223593	-0.737	-0.097	chr9	124223465	124223593	CTCF	35.0	21.0	35	CTCF	1295.066	1385.0	1385.0	128	4298	1
chr9_124415382_124415672	-0.156	0.003	chr9	124415382	124415672	CTCF	39.0	35.0	39	CTCF	2020.0	2016.002	2020.0	290	4299	1
chr9_124419509_124420007	-0.156	-0.025	chr9	124419509	124420007	CTCF	146.0	131.0	146	CTCF	7180.015	7308.0	7308.0	498	4300	1
chr9_124818495_124819175	0.819	0.063	chr9	124818495	124819175	CTCF	17.0	30.0	30	CTCF	727.0	696.043	727.0	680	4301	1
chr9_124852749_124853283	0.106	-0.023	chr9	124852749	124853283	CTCF	340.0	366.0	366	CTCF	1755.016	1783.0	1783.0	534	4302	1
chr9_125189824_125189992	0.042	-0.024	chr9	125189824	125189992	CTCF	136.0	140.0	140	CTCF	4120.021	4190.0	4190.0	168	4303	1
chr9_125261612_125261790	0.408	0.01	chr9	125261612	125261790	CTCF	52.0	69.0	69	CTCF	2355.0	2338.007	2355.0	178	4304	1
